company_id,company_name,city,latitude,longitude,size_category,revenue,gross_margin,operating_expenses,profit,profit_margin,num_projects,leads_count,conversion_rate,founded_year,employees
CONST_2278,Smith & Sons Construction,San Francisco,37.88842233196173,-122.55932631628716,Medium,47357127.18,0.3324,8717779.64,7024824.63,0.1483,5,6,0.1191,1956,160
CONST_2279,AdvancedSmith & Associates Constructors,Seattle,47.62384365145806,-122.35257233368205,Small,8250261.19,0.2575,1807484.55,317183.8,0.0384,6,26,0.4055,1983,27
CONST_2280,Smith & Sons Development,Dallas,32.886184722513875,-96.73988231120265,Medium,24372707.05,0.2023,2844070.3,2086706.94,0.0856,19,39,0.3724,1994,69
CONST_2281,InnovativeSmith & Associates Properties,New York,40.7084366530262,-74.03955825439382,Small,2432500.96,0.2138,446830.31,73343.22,0.0302,5,28,0.1373,2010,9
CONST_2282,Elite Works Enterprises,Seattle,47.61842202766726,-122.25219950186961,Large,88276496.72,0.1808,13071681.73,2888480.97,0.0327,3,6,0.5201,1984,333
CONST_2283,Quality Infrastructure Corp,Dallas,32.90529049206653,-96.61905514077299,Small,1804652.93,0.3496,384865.37,246096.11,0.1364,3,20,0.3545,1961,4
CONST_2284,Elite Works,New York,40.754088664338134,-73.92217760436101,Large,54872735.3,0.1715,10286533.72,-877020.55,-0.016,7,14,0.1961,2000,168
CONST_2285,Smith & Sons Builders,Miami,25.83183740116825,-80.1267665057287,Small,4541822.9,0.2598,871021.15,309160.16,0.0681,4,20,0.0907,2006,18
CONST_2286,Williams Building,Miami,25.692764434776933,-80.2606463160388,Small,7854414.12,0.2378,1906543.28,-38700.75,-0.0049,11,23,0.2829,1970,37
CONST_2287,Advanced Properties,Miami,25.820123020687376,-80.31016787845202,Small,9080666.5,0.2899,1984399.17,647866.64,0.0713,31,41,0.3556,1953,23
CONST_2288,StrategicSmith & Associates Works,Dallas,32.98482527965156,-96.73084409407713,Small,8187212.16,0.2842,1205224.04,1121230.07,0.1369,4,30,0.1957,2009,36
CONST_2289,Elite Works,Seattle,47.5081721064704,-122.3331362242041,Small,9301425.24,0.238,2098519.12,115292.28,0.0124,7,18,0.3084,1980,30
CONST_2290,Smith & Associates Building,Seattle,47.53243115700252,-122.27158394442307,Small,6287085.62,0.3494,1215799.54,980656.09,0.156,6,20,0.5289,1987,16
CONST_2291,Smith & Sons Development,Phoenix,33.383785317311386,-112.13069308078377,Large,473061119.02,0.1564,97813012.14,-23814412.57,-0.0503,6,50,0.1981,2019,1758
CONST_2292,ABC Building,Houston,29.806268894421883,-95.18891846315216,Small,4093130.7,0.2796,727783.26,416588.77,0.1018,9,152,0.2783,1988,11
CONST_2293,Strategic Building Inc,Houston,29.667946516960477,-95.21806838675998,Medium,35828888.59,0.2495,8471351.34,469701.27,0.0131,11,17,0.2811,2013,172
CONST_2294,Modern Infrastructure Associates,Dallas,32.895547550051305,-96.867285786084,Small,6735665.59,0.2398,1510488.78,104662.6,0.0155,3,14,0.2222,1970,20
CONST_2295,ABC Infrastructure,San Francisco,37.82025310332725,-122.42036630775947,Small,4042109.69,0.2092,614751.0,230772.39,0.0571,9,27,0.4801,1967,11
CONST_2296,Jones Building,Boston,42.27245685152196,-71.14867724545566,Small,1976654.68,0.1846,438294.54,-73382.86,-0.0371,8,29,0.3953,1978,8
CONST_2297,ABC Building,Seattle,47.60278386172212,-122.25708002787498,Small,7025011.98,0.3139,1186451.17,1018694.73,0.145,9,7,0.1663,2014,21
CONST_2298,Advanced Infrastructure LLC,Seattle,47.64930621293965,-122.40966183088639,Small,1697799.32,0.3494,238446.48,354737.1,0.2089,7,15,0.3395,1991,5
CONST_2299,ABC Building,Houston,29.664906681111525,-95.53704083600309,Small,6752981.25,0.1763,825917.1,364420.81,0.054,28,19,0.193,1950,24
CONST_2300,Quality Builders Enterprises,Dallas,32.65566513490029,-96.68205819237279,Medium,11266624.52,0.1964,1710698.57,502447.78,0.0446,5,13,0.337,1984,38
CONST_2301,Elite Building,Los Angeles,34.277593591629426,-118.12042157278634,Large,184578394.2,0.2301,29429641.25,13046508.23,0.0707,10,12,0.2215,1980,619
CONST_2302,ABC Building,Seattle,47.59063947089178,-122.36705442145485,Medium,20061374.9,0.2934,3233263.75,2652796.26,0.1322,10,16,0.2771,2014,51
CONST_2303,Miller Properties,New York,40.65098477317182,-74.08483441262403,Small,5400214.42,0.2269,1050201.54,174847.5,0.0324,8,25,0.2625,1959,19
CONST_2304,Smith & Associates Building,Phoenix,33.58736085537688,-112.16758672017464,Small,4517665.13,0.2095,857787.6,88595.67,0.0196,11,20,0.2965,2017,16
CONST_2305,Quality Constructors,San Francisco,37.77554441893523,-122.4597494423893,Small,8159325.65,0.1947,1391677.3,196713.33,0.0241,6,13,0.2039,1957,40
CONST_2306,United Building,Chicago,41.873543924342464,-87.65071311047316,Medium,46640150.44,0.2517,4684771.96,7055090.16,0.1513,9,27,0.1252,1957,133
CONST_2307,Elite Infrastructure Inc,Miami,25.67656549070814,-80.10520930901104,Small,9293802.53,0.2073,1589099.01,337164.77,0.0363,10,19,0.1893,2012,31
CONST_2308,Smith & Associates Infrastructure,Los Angeles,34.0378812439974,-118.24296872208576,Medium,28937067.02,0.3308,4544501.3,5028632.73,0.1738,10,15,0.1768,1966,73
CONST_2309,EliteSmith & Sons Construction,Chicago,41.82675021048468,-87.79040731122785,Small,5222570.66,0.3302,989261.95,735065.57,0.1407,8,22,0.217,2005,22
CONST_2310,ReliableSmith & Sons Infrastructure,Dallas,32.69781567513995,-96.66703596256905,Medium,31836818.06,0.2183,6088844.52,862139.08,0.0271,5,19,0.0872,1992,83
CONST_2311,QualitySmith & Sons Properties,San Francisco,37.781733152810524,-122.54548649816054,Small,7368673.77,0.2425,1078143.77,709020.16,0.0962,6,17,0.4412,1988,22
CONST_2312,Strategic Infrastructure Corp,Houston,29.875254571651922,-95.5161269883817,Small,2578018.85,0.2356,635368.77,-27908.25,-0.0108,8,8,0.3054,1954,10
CONST_2313,Premier Building LLC,Miami,25.81000524341038,-80.34406029191315,Small,1277494.96,0.3153,193039.47,209787.04,0.1642,11,30,0.3683,1980,4
CONST_2314,Modern Building,San Francisco,37.73546820191857,-122.35150628406323,Medium,47499650.79,0.2618,4789747.44,7647100.23,0.161,3,20,0.405,2007,161
CONST_2315,QualitySmith & Associates Development,San Francisco,37.76460594128139,-122.41301822652953,Medium,24753944.79,0.1847,4158158.3,414447.3,0.0167,6,14,0.1471,2009,72
CONST_2316,Smith & Sons Development,Miami,25.74149130935621,-80.15704012290252,Medium,48544904.42,0.2007,5456872.68,4288085.39,0.0883,6,21,0.1857,1975,234
CONST_2317,Williams Constructors,Los Angeles,33.943041484682276,-118.2333423478225,Small,1625580.26,0.3258,307373.12,222305.18,0.1368,2,16,0.38,2020,4
CONST_2318,Professional Works,New York,40.76043262863121,-74.01767457550679,Small,6630110.9,0.2454,1656076.89,-28984.92,-0.0044,16,10,0.176,1992,27
CONST_2319,ABC Constructors,Los Angeles,33.994850241655875,-118.16547337959118,Small,5910174.84,0.3224,1198396.08,707274.95,0.1197,6,37,0.1852,1992,17
CONST_2320,Johnson Construction,Seattle,47.833877283599904,-122.36302803892686,Large,207497989.92,0.2755,36675826.44,20493821.93,0.0988,12,7,0.2969,1952,937
CONST_2321,United Infrastructure Group,New York,40.678723135057595,-73.99846327599597,Medium,33174329.26,0.2216,3711257.31,3641442.74,0.1098,25,20,0.2224,2010,151
CONST_2322,ABC Development,Dallas,32.86823914721305,-96.957844983245,Small,7624065.58,0.2175,1464139.02,193861.11,0.0254,7,6,0.1326,1999,20
CONST_2323,ABC Builders,Seattle,47.51169931708283,-122.51098828455409,Medium,48903038.83,0.1801,11540723.45,-2735442.15,-0.0559,22,13,0.2208,1983,123
CONST_2324,Smith & Associates Constructors,Phoenix,33.45154162128322,-112.10911404317066,Medium,29155254.09,0.3003,4959786.13,3794397.87,0.1301,7,20,0.2725,1974,119
CONST_2325,United Building Inc,Chicago,41.90719663712155,-87.86796834320057,Small,3346371.38,0.2835,371241.47,577300.99,0.1725,12,24,0.0794,1950,14
CONST_2326,Williams Infrastructure,San Francisco,37.71858950028887,-122.52765314039301,Small,8106117.64,0.2795,1809257.46,456551.69,0.0563,3,10,0.2428,1992,31
CONST_2327,Johnson Works,Dallas,32.63122427796785,-96.89360173722143,Medium,30961184.24,0.1657,3098544.47,2032360.2,0.0656,7,8,0.3096,1973,99
CONST_2328,ABC Development,Chicago,41.838352986028106,-87.73033964638044,Large,347320818.97,0.2248,42346186.37,35741029.05,0.1029,11,15,0.2924,1963,959
CONST_2329,Williams Building,Boston,42.350918661626245,-70.89852304071869,Small,5729123.56,0.2998,866531.76,850778.32,0.1485,8,21,0.1697,1977,25
CONST_2330,Reliable Builders Enterprises,New York,40.7326666252704,-74.00644340110252,Small,8327357.64,0.2662,1241063.37,975520.92,0.1171,15,14,0.1479,2015,30
CONST_2331,ABC Building,New York,40.91382827407726,-74.03378205015095,Small,6875156.82,0.2234,1486740.59,49388.29,0.0072,9,21,0.2889,1983,30
CONST_2332,Johnson Building,San Francisco,37.73103802114877,-122.26036671228634,Large,330903600.81,0.2534,77040128.49,6817356.41,0.0206,2,16,0.2852,1969,1456
CONST_2333,Johnson Works,Los Angeles,33.94826336917855,-118.13498312519845,Small,7397623.98,0.2707,1688202.55,314032.42,0.0425,6,18,0.2129,1967,19
CONST_2334,Smith & Associates Constructors,Dallas,32.86008370249568,-96.70403628169781,Small,7509629.11,0.2228,1309947.61,363303.6,0.0484,11,50,0.0572,2002,23
CONST_2335,Williams Properties,Los Angeles,34.18429921885493,-118.17964239358693,Medium,15818599.25,0.2101,2053980.38,1269723.69,0.0803,9,68,0.2725,1975,44
CONST_2336,Professional Infrastructure Inc,Los Angeles,34.002317390574255,-118.37728716445456,Medium,20772234.69,0.1695,2077784.44,1442839.98,0.0695,9,20,0.2653,1993,76
CONST_2337,Premier Constructors,New York,40.527136368834654,-74.07001775870184,Medium,47961389.88,0.2908,10404766.12,3540302.83,0.0738,6,11,0.1006,2001,123
CONST_2338,QualitySmith & Sons Properties,Boston,42.30332445132066,-70.99135767281587,Small,2370078.61,0.3474,502307.21,321153.45,0.1355,6,10,0.3156,1995,6
CONST_2339,Elite Construction Corp,Los Angeles,34.138140981686995,-118.051511055056,Small,5697800.86,0.2171,935009.48,302055.84,0.053,4,11,0.2259,1995,18
CONST_2340,Innovative Building,New York,40.80921409491974,-74.09466648115155,Small,3024527.87,0.2532,520995.83,244763.52,0.0809,9,48,0.4291,1951,13
CONST_2341,United Constructors Solutions,Houston,29.75037776506218,-95.32694272686653,Small,1498962.71,0.2163,294489.21,29694.35,0.0198,4,9,0.0984,1987,4
CONST_2342,Professional Development LLC,Houston,29.886838345374585,-95.33755410421949,Small,4888424.39,0.2629,827893.52,457237.0,0.0935,6,48,0.1962,1959,22
CONST_2343,ABC Infrastructure,San Francisco,37.84156839583983,-122.40037684657433,Small,4201083.71,0.182,962549.05,-197866.49,-0.0471,7,117,0.2388,1973,15
CONST_2344,Smith & Associates Constructors,Chicago,41.96545254743531,-87.62505773988042,Small,4721378.98,0.3235,1158973.43,368203.38,0.078,7,12,0.1251,1998,17
CONST_2345,United Building Corp,Los Angeles,33.951462428686916,-118.32302446541377,Large,497764438.09,0.3041,109688588.53,41696420.7,0.0838,11,22,0.2133,1977,1278
CONST_2346,ABC Works,New York,40.80194163374114,-74.1944995515991,Medium,48489520.67,0.1874,10985328.25,-1897837.54,-0.0391,10,32,0.1935,2017,129
CONST_2347,Modern Properties Partners,Los Angeles,33.9994095290847,-118.48182923947155,Small,1937384.71,0.1966,468507.92,-87686.57,-0.0453,4,38,0.4122,1977,5
CONST_2348,ABC Properties,Phoenix,33.36863929538496,-111.95495980115746,Small,2522343.97,0.2455,609890.12,9471.42,0.0038,3,9,0.2784,1990,11
CONST_2349,Advanced Builders,Los Angeles,33.95764440650742,-118.28711884557156,Medium,39853740.4,0.2854,9513026.8,1859588.02,0.0467,4,8,0.142,2000,111
CONST_2350,Smith & Sons Infrastructure,Boston,42.35506643649386,-71.10783129797602,Large,444239521.21,0.2933,55451985.25,74842877.17,0.1685,6,11,0.4264,1979,1613
CONST_2351,Quality Infrastructure,Chicago,41.90703476723878,-87.62343580072869,Small,6711473.05,0.2229,1076101.7,419575.05,0.0625,6,16,0.254,2013,32
CONST_2352,ABC Building,Chicago,41.828540592341255,-87.64164398749303,Small,5520861.67,0.2157,916583.62,274484.21,0.0497,6,17,0.3179,2011,15
CONST_2353,Elite Works,Chicago,41.96106798603317,-87.66146207390432,Medium,11054585.45,0.1619,2287107.18,-497177.9,-0.045,3,14,0.1505,2017,33
CONST_2354,ABC Properties,Los Angeles,34.1119623144407,-118.27716471586339,Small,4756855.75,0.3152,567894.35,931278.06,0.1958,5,6,0.2672,2018,16
CONST_2355,ABC Development,Seattle,47.4138630468881,-122.31503906497998,Small,2513131.25,0.2487,529020.66,96012.81,0.0382,6,23,0.1686,2002,10
CONST_2356,Advanced Infrastructure,Los Angeles,33.955418369518895,-118.30107612783772,Small,7408697.61,0.3131,1271754.61,1047792.54,0.1414,4,5,0.1558,1953,31
CONST_2357,Elite Infrastructure,New York,40.667004699979664,-73.86422953783988,Medium,44063704.0,0.1922,9122949.23,-652019.27,-0.0148,10,31,0.3621,1975,125
CONST_2358,QualitySmith & Associates Infrastructure,Houston,29.81024542066284,-95.49460759525898,Small,1344619.83,0.1926,150348.04,108664.73,0.0808,6,27,0.402,1978,4
CONST_2359,Smith & Sons Building,Dallas,32.76909777954434,-96.79126355451652,Small,4165372.87,0.3283,776812.71,590808.25,0.1418,14,13,0.203,1986,16
CONST_2360,Elite Development Enterprises,San Francisco,37.839967395993305,-122.54019888228112,Small,2898361.61,0.2971,645710.94,215347.11,0.0743,4,26,0.3923,1967,11
CONST_2361,Williams Constructors,New York,40.84198482164415,-73.91167967499943,Medium,36399954.65,0.2546,8716677.82,550801.18,0.0151,5,65,0.2956,1961,128
CONST_2362,Advanced Works Inc,Miami,25.698947011681305,-80.15882221417114,Small,6899729.93,0.3469,1531709.12,862081.74,0.1249,3,14,0.1374,1950,30
CONST_2363,Smith & Sons Works,Chicago,41.8779936114525,-87.56802882084982,Small,7902852.65,0.1796,1896203.59,-476634.56,-0.0603,39,41,0.1909,2011,24
CONST_2364,Smith & Associates Works,New York,40.4921845261505,-74.137611995372,Small,1649310.16,0.3156,269993.09,250457.73,0.1519,7,17,0.1945,1988,5
CONST_2365,Strategic Development Solutions,Miami,25.92085235491841,-80.38112431090131,Large,353850597.5,0.2819,55813883.16,43933264.26,0.1242,8,64,0.202,1986,1158
CONST_2366,ABC Construction,New York,40.68592809404946,-74.11586851424096,Small,3030178.76,0.3439,717810.85,324321.76,0.107,6,10,0.2857,1976,9
CONST_2367,Premier Construction,San Francisco,37.54467863204448,-122.57154668246537,Large,493834298.58,0.272,100048109.95,34264096.64,0.0694,11,15,0.1417,1968,1265
CONST_2368,Williams Development,Los Angeles,33.98347118436935,-118.42788395745742,Small,5434082.55,0.3403,931448.12,917756.56,0.1689,5,6,0.1671,1950,17
CONST_2369,United Infrastructure,Miami,25.63001589149028,-80.108323756531,Large,240530997.58,0.1891,36537344.02,8944560.08,0.0372,13,32,0.2395,1993,909
CONST_2370,Reliable Constructors,Houston,29.70936999650767,-95.38557335151393,Small,5850409.55,0.2195,725321.99,558847.45,0.0955,15,40,0.2831,1956,16
CONST_2371,Innovative Development,Boston,42.481066514181855,-71.04806993639639,Medium,13536516.9,0.2743,3128564.2,584192.13,0.0432,19,32,0.197,1954,38
CONST_2372,InnovativeSmith & Sons Infrastructure,New York,40.76123517014728,-74.00573299102935,Small,2848905.41,0.157,366047.41,81341.93,0.0286,5,19,0.1949,1961,9
CONST_2373,Advanced Development,Phoenix,33.294804270155794,-112.23822901956417,Small,3099305.22,0.291,669261.5,232495.47,0.075,9,11,0.212,2023,8
CONST_2374,Miller Development,Los Angeles,33.93300029934637,-118.37965892292274,Small,1054912.7,0.3099,172597.91,154308.43,0.1463,11,26,0.1932,1974,3
CONST_2375,Miller Constructors,Miami,25.72292480854739,-80.23432109346612,Small,8654056.06,0.2421,1096904.3,997856.93,0.1153,4,5,0.3253,1971,24
CONST_2376,Smith & Sons Development,New York,40.7972159064064,-74.05669639536957,Small,5891574.24,0.1681,999662.58,-9439.16,-0.0016,5,49,0.2307,1972,25
CONST_2377,ABC Infrastructure,Boston,42.33848165358063,-71.08735404527208,Medium,31030414.29,0.263,7733654.95,427004.53,0.0138,13,25,0.4005,1972,142
CONST_2378,Brown Construction,Miami,25.807063954978933,-80.21182638592019,Small,5692371.18,0.3109,796668.85,973127.41,0.171,5,39,0.1747,1983,23
CONST_2379,Advanced Development,Chicago,41.78550561327483,-87.56816958548964,Small,9826145.34,0.289,1994771.08,845165.18,0.086,6,29,0.1787,2010,25
CONST_2380,United Construction,Miami,25.762961826406162,-80.21819554495623,Small,1893798.61,0.199,460052.69,-83168.86,-0.0439,11,40,0.1304,1994,6
CONST_2381,Williams Constructors,Seattle,47.65515026040407,-122.53583670814463,Medium,47530841.41,0.241,5364564.64,6092707.67,0.1282,10,35,0.2025,2003,229
CONST_2382,Smith & Sons Infrastructure,Los Angeles,34.043742528491336,-118.13451864663456,Small,7290946.77,0.2472,940125.15,862475.94,0.1183,22,23,0.1491,2011,25
CONST_2383,United Properties,Miami,25.648723749508903,-80.14947394018942,Small,6005814.96,0.1579,784208.49,164119.17,0.0273,3,12,0.238,2002,17
CONST_2384,Quality Builders,New York,40.87875382461876,-73.99597747704304,Medium,19060421.7,0.1826,4148253.96,-667564.49,-0.035,9,23,0.2616,1956,91
CONST_2385,StrategicSmith & Sons Constructors,Miami,25.72097923614828,-80.33633783370612,Large,349909742.97,0.3304,87429283.92,28167750.67,0.0805,5,21,0.2385,1969,1474
CONST_2386,StrategicSmith & Sons Development,Los Angeles,33.9947762833159,-118.2124008257442,Medium,26070501.92,0.2656,3661766.68,3261291.68,0.1251,9,41,0.1042,2019,115
CONST_2387,Professional Works Corp,Houston,29.63736601508081,-95.179073557566,Small,3058807.91,0.3097,733076.43,214090.69,0.07,2,7,0.306,2015,9
CONST_2388,Modern Development,Chicago,41.86951496149646,-87.62251938711374,Medium,41422778.79,0.2687,5703829.76,5425043.49,0.131,7,25,0.2832,2015,134
CONST_2389,Reliable Building Group,Los Angeles,34.13886833117355,-118.35043697513386,Large,328058844.44,0.1928,68487690.52,-5239147.07,-0.016,4,19,0.1788,2006,1250
CONST_2390,Brown Development,Chicago,41.896232367123694,-87.68114124714717,Small,4142098.02,0.1859,600487.44,169617.4,0.0409,10,31,0.4443,2011,18
CONST_2391,ABC Construction,Dallas,32.852906943799994,-96.57619409224908,Small,3880400.68,0.2296,443053.85,448064.05,0.1155,14,10,0.2336,1982,11
CONST_2392,ProfessionalSmith & Associates Building,Phoenix,33.567671786087324,-112.03385913740154,Small,6265000.56,0.192,1217657.35,-14766.37,-0.0024,8,28,0.4871,1967,19
CONST_2393,Brown Constructors,Miami,25.75324385297336,-80.12827669781454,Large,493257055.22,0.2673,51838154.38,79990809.88,0.1622,6,22,0.2349,1962,1747
CONST_2394,Reliable Development Solutions,Miami,25.82041795690175,-80.17702247417925,Large,127749267.36,0.1912,25735378.27,-1307270.08,-0.0102,3,34,0.1481,2022,333
CONST_2395,Modern Construction Associates,Houston,29.825017186032685,-95.23276557003086,Small,5947849.43,0.228,653577.04,702567.89,0.1181,8,6,0.3803,2015,19
CONST_2396,Strategic Builders,Phoenix,33.35834877565607,-112.05153021652902,Medium,45057067.6,0.3232,10890862.32,3671444.66,0.0815,4,77,0.2495,1970,123
CONST_2397,Williams Building,Miami,25.53989452028301,-80.30791924039342,Large,407114547.74,0.3257,53112858.94,79491791.92,0.1953,4,25,0.1887,1976,1512
CONST_2398,Professional Builders,Miami,25.792632349872022,-80.20302079002556,Small,9025834.63,0.2269,1012976.11,1034802.26,0.1146,5,44,0.1913,2017,28
CONST_2399,Professional Constructors Associates,Seattle,47.5144604711545,-122.3665402017302,Small,8309466.5,0.3319,1614688.43,1142900.95,0.1375,7,38,0.177,1973,30
CONST_2400,ABC Constructors,Boston,42.37823867616838,-71.08166243754931,Small,9692123.62,0.2821,2106364.74,627650.56,0.0648,4,25,0.2469,1992,48
CONST_2401,ABC Building,Los Angeles,34.043439502378774,-118.29330735691592,Medium,22058534.18,0.3329,2923010.25,4420638.28,0.2004,6,16,0.1637,2007,73
CONST_2402,Smith & Associates Development,Miami,25.797625881835657,-80.1793482845195,Small,1479227.18,0.2161,167330.7,152294.86,0.103,28,12,0.3123,1981,5
CONST_2403,InnovativeSmith & Associates Construction,Seattle,47.69804499638062,-122.37110738838166,Medium,25459969.01,0.206,5240962.26,4750.47,0.0002,10,13,0.3587,2017,90
CONST_2404,Premier Infrastructure,Seattle,47.62236744654678,-122.35061310330903,Medium,39329335.92,0.1546,4463070.24,1616462.54,0.0411,6,51,0.2152,1992,185
